2026 Weld County Primary Election,5.17.17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,United States Senator - DEM (Vote For=1),United States Senator - DEM (Vote For=1),Representative to the 120th United States Congress - District 2 - DEM (Vote For=1),Representative to the 120th United States Congress - District 4 - DEM (Vote For=1),Representative to the 120th United States Congress - District 4 - DEM (Vote For=1),Representative to the 120th United States Congress - District 4 - DEM (Vote For=1),Representative to the 120th United States Congress - District 7 - DEM (Vote For=1),Representative to the 120th United States Congress - District 8 - DEM (Vote For=1),Representative to the 120th United States Congress - District 8 - DEM (Vote For=1),Representative to the 120th United States Congress - District 8 - DEM (Vote For=1),Governor - DEM (Vote For=1),Governor - DEM (Vote For=1),Secretary of State - DEM (Vote For=1),Secretary of State - DEM (Vote For=1),State Treasurer - DEM (Vote For=1),Attorney General - DEM (Vote For=1),Attorney General - DEM (Vote For=1),Attorney General - DEM (Vote For=1),Attorney General - DEM (Vote For=1),State Board of Education Member - Congressional District 7 - DEM (Vote For=1),Regent of the University of Colorado - Congressional District 2 - DEM (Vote For=1),Regent of the University of Colorado - Congressional District 2 - DEM (Vote For=1),Regent of the University of Colorado - Congressional District 2 - DEM (Vote For=1),Regent of the University of Colorado - Congressional District 7 - DEM (Vote For=1),State Senator - District 1 - DEM (Vote For=1),State Senator - District 17 - DEM (Vote For=1),State Senator - District 25 - DEM (Vote For=1),State Representative - District 19 - DEM (Vote For=1),State Representative - District 19 - DEM (Vote For=1),State Representative - District 19 - DEM (Vote For=1),State Representative - District 33 - DEM (Vote For=1),State Representative - District 33 - DEM (Vote For=1),State Representative - District 48 - DEM (Vote For=1),State Representative - District 50 - DEM (Vote For=1),State Representative - District 64 - DEM (Vote For=1),Secretary of State - LBR (Vote For=1),Secretary of State - LBR (Vote For=1),United States Senator - REP (Vote For=1),Representative to the 120th United States Congress - District 2 - REP (Vote For=1),Representative to the 120th United States Congress - District 2 - REP (Vote For=1),Representative to the 120th United States Congress - District 4 - REP (Vote For=1),Representative to the 120th United States Congress - District 7 - REP (Vote For=1),Representative to the 120th United States Congress - District 8 - REP (Vote For=1),Governor - REP (Vote For=1),Governor - REP (Vote For=1),Governor - REP (Vote For=1),Governor - REP (Vote For=1),Governor - REP (Vote For=1),Secretary of State - REP (Vote For=1),State Treasurer - REP (Vote For=1),Attorney General - REP (Vote For=1),Attorney General - REP (Vote For=1),State Board of Education Member - Congressional District 7 - REP (Vote For=1),Regent of the University of Colorado - Congressional District 2 - REP (Vote For=1),Regent of the University of Colorado - Congressional District 7 - REP (Vote For=1),Regent of the University of Colorado - Congressional District 7 - REP (Vote For=1),State Senator - District 1 - REP (Vote For=1),State Senator - District 17 - REP (Vote For=1),State Senator - District 25 - REP (Vote For=1),State Representative - District 19 - REP (Vote For=1),State Representative - District 33 - REP (Vote For=1),State Representative - District 48 - REP (Vote For=1),State Representative - District 50 - REP (Vote For=1),State Representative - District 63 - REP (Vote For=1),State Representative - District 64 - REP (Vote For=1),State Representative - District 65 - REP (Vote For=1),Weld County Commissioner - At-Large - REP (Vote For=1),Weld County Commissioner - District 2 - REP (Vote For=1),Weld County Clerk and Recorder - REP (Vote For=1),Weld County Assessor - REP (Vote For=1),Weld County Sheriff - REP (Vote For=1),Governor - UNI (Vote For=1),Governor - UNI (Vote For=1)
"=""45""","=""101""","=""1""","=""89""","=""101-1-89""",Mail - Major Party,103 (103),09-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,1,0,0,0,1,1,0,1,,,,,1,,,,,,,,,1,1,,1,1,1,,
"=""46""","=""101""","=""1""","=""88""","=""101-1-88""",Mail - Major Party,103 (103),09-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,1,0,0,0,1,1,0,1,,,,,1,,,,,,,,,1,1,,1,1,1,,
"=""47""","=""101""","=""1""","=""40""","=""101-1-40""",Mail - Major Party,126 (126),44-DEM,1,0,,,,,,1,0,0,1,0,0,1,1,0,1,0,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""48""","=""101""","=""1""","=""27""","=""101-1-27""",Mail - Major Party,101 (101),07-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,0,0,0,0,1,1,1,0,,,,,,,,,,,,,,1,1,,1,1,1,,
"=""49""","=""101""","=""1""","=""5""","=""101-1-5""",Mail - Major Party,101 (101),07-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,1,0,0,0,1,1,1,0,,,,,,,,,,,,,,1,1,,1,1,1,,
"=""50""","=""101""","=""1""","=""52""","=""101-1-52""",Mail - Major Party,124 (124),53-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,1,0,0,0,1,1,0,1,,,,,,,,,,,,,1,,1,1,1,1,1,,
"=""51""","=""101""","=""1""","=""28""","=""101-1-28""",Mail - Major Party,101 (101),01-DEM,0,1,,1,0,0,,,,,0,1,1,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""52""","=""101""","=""1""","=""4""","=""101-1-4""",Mail - Major Party,101 (101),07-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,0,1,0,0,1,1,1,0,,,,,,,,,,,,,,1,1,,1,1,1,,
"=""53""","=""101""","=""1""","=""69""","=""101-1-69""",Mail - Major Party,126 (126),44-DEM,0,1,,,,,,1,0,0,1,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""54""","=""101""","=""1""","=""68""","=""101-1-68""",Mail - Major Party,126 (126),44-DEM,0,1,,,,,,1,0,0,0,1,1,0,1,1,0,0,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""55""","=""101""","=""1""","=""61""","=""101-1-61""",Mail - Major Party,118 (118),30-DEM,1,0,,,,,,1,0,0,1,0,1,0,0,1,0,0,0,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""56""","=""101""","=""1""","=""29""","=""101-1-29""",Mail - Major Party,101 (101),01-DEM,0,1,,1,0,0,,,,,0,1,1,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""57""","=""101""","=""1""","=""11""","=""101-1-11""",Mail - Major Party,101 (101),07-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,0,1,0,0,1,1,0,1,,,,,,,,,,,,,,1,1,,1,1,1,,
"=""58""","=""101""","=""1""","=""99""","=""101-1-99""",Mail - Major Party,103 (103),09-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,1,0,0,0,1,1,0,1,,,,,1,,,,,,,,,1,1,,1,1,1,,
"=""59""","=""101""","=""1""","=""98""","=""101-1-98""",Mail - Major Party,103 (103),09-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,0,1,0,0,1,1,1,0,,,,,1,,,,,,,,,1,1,,1,1,1,,
"=""60""","=""101""","=""1""","=""67""","=""101-1-67""",Mail - Major Party,126 (126),44-DEM,0,1,,,,,,1,0,0,0,1,1,0,1,1,0,0,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""61""","=""101""","=""1""","=""66""","=""101-1-66""",Mail - Major Party,126 (126),44-DEM,0,1,,,,,,0,0,1,1,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""62""","=""101""","=""1""","=""59""","=""101-1-59""",Mail - Major Party,118 (118),30-DEM,0,1,,,,,,1,0,0,0,1,0,1,1,1,0,0,0,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""63""","=""101""","=""1""","=""32""","=""101-1-32""",Mail - Major Party,101 (101),01-DEM,1,0,,1,0,0,,,,,1,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""64""","=""101""","=""1""","=""17""","=""101-1-17""",Mail - Major Party,101 (101),07-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,1,0,0,0,1,1,0,1,,,,,,,,,,,,,,1,1,,1,1,1,,
"=""65""","=""101""","=""1""","=""78""","=""101-1-78""",Mail - Major Party,103 (103),09-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,0,1,0,0,1,1,1,0,,,,,1,,,,,,,,,1,1,,1,1,1,,
"=""66""","=""101""","=""1""","=""77""","=""101-1-77""",Mail - Major Party,103 (103),09-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,1,0,0,0,1,1,1,0,,,,,1,,,,,,,,,1,1,,1,1,1,,
"=""67""","=""101""","=""1""","=""74""","=""101-1-74""",Mail - Major Party,118 (118),36-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,1,0,0,0,1,1,0,1,,,,,1,,,,,1,,,,,1,,1,1,1,,
"=""68""","=""101""","=""1""","=""73""","=""101-1-73""",Mail - Major Party,118 (118),30-DEM,0,1,,,,,,1,0,0,0,1,1,0,0,1,0,0,0,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""69""","=""101""","=""1""","=""57""","=""101-1-57""",Mail - Major Party,118 (118),36-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,0,1,0,0,1,1,1,0,,,,,1,,,,,1,,,,,1,,1,1,1,,
"=""70""","=""101""","=""1""","=""56""","=""101-1-56""",Mail - Major Party,101 (101),07-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,0,1,0,0,1,1,0,1,,,,,,,,,,,,,,1,1,,1,1,1,,
"=""71""","=""101""","=""1""","=""45""","=""101-1-45""",Mail - Major Party,118 (118),30-DEM,0,1,,,,,,0,0,1,1,0,0,1,1,1,0,0,0,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""72""","=""101""","=""1""","=""34""","=""101-1-34""",Mail - Major Party,101 (101),07-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,0,1,0,0,1,1,1,0,,,,,,,,,,,,,,1,1,,1,1,1,,
"=""73""","=""101""","=""1""","=""1""","=""101-1-1""",Mail - Major Party,118 (118),36-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,0,1,0,0,1,1,1,0,,,,,1,,,,,1,,,,,1,,1,1,0,,
"=""74""","=""101""","=""1""","=""71""","=""101-1-71""",Mail - Major Party,118 (118),36-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,0,1,0,0,0,1,1,1,0,,,,,1,,,,,1,,,,,1,,1,1,0,,
"=""75""","=""101""","=""1""","=""70""","=""101-1-70""",Mail - Major Party,129 (129),47-DEM,0,1,,,,,,0,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""76""","=""101""","=""1""","=""60""","=""101-1-60""",Mail - Major Party,118 (118),30-DEM,0,1,,,,,,0,0,1,1,0,1,0,1,1,0,0,0,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""77""","=""101""","=""1""","=""36""","=""101-1-36""",Mail - Major Party,101 (101),01-DEM,0,1,,1,0,0,,,,,0,1,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""78""","=""101""","=""1""","=""3""","=""101-1-3""",Mail - Major Party,118 (118),36-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,0,0,0,0,1,1,1,0,,,,,1,,,,,1,,,,,1,,1,1,1,,
"=""79""","=""101""","=""1""","=""53""","=""101-1-53""",Mail - Major Party,124 (124),42-DEM,1,0,,,,,,0,0,1,1,0,1,0,1,0,0,1,0,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""80""","=""101""","=""1""","=""14""","=""101-1-14""",Mail - Major Party,101 (101),01-DEM,0,1,,1,0,0,,,,,0,1,1,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""81""","=""101""","=""1""","=""87""","=""101-1-87""",Mail - Major Party,103 (103),03-DEM,0,1,,0,0,0,,,,,0,1,0,1,0,1,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""82""","=""101""","=""1""","=""86""","=""101-1-86""",Mail - Major Party,103 (103),03-DEM,0,1,,1,0,0,,,,,0,1,0,1,1,1,0,0,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""83""","=""101""","=""1""","=""65""","=""101-1-65""",Mail - Major Party,126 (126),44-DEM,0,1,,,,,,0,0,1,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""84""","=""101""","=""1""","=""58""","=""101-1-58""",Mail - Major Party,118 (118),36-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,1,0,0,0,1,1,1,0,,,,,1,,,,,1,,,,,1,,1,1,1,,
"=""85""","=""101""","=""1""","=""10""","=""101-1-10""",Mail - Major Party,101 (101),01-DEM,0,1,,1,0,0,,,,,1,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""86""","=""101""","=""1""","=""2""","=""101-1-2""",Mail - Major Party,118 (118),30-DEM,1,0,,,,,,1,0,0,1,0,1,0,1,1,0,0,0,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""87""","=""101""","=""1""","=""80""","=""101-1-80""",Mail - Major Party,103 (103),09-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,0,0,0,0,1,1,0,0,,,,,1,,,,,,,,,1,1,,1,1,1,,
"=""88""","=""101""","=""1""","=""79""","=""101-1-79""",Mail - Major Party,105 (105),11-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,1,0,0,0,1,1,1,0,,,,,1,,,,,,,1,,,1,,1,1,1,,
"=""89""","=""101""","=""1""","=""76""","=""101-1-76""",Mail - Major Party,118 (118),30-DEM,0,1,,,,,,0,0,1,1,0,0,1,1,1,0,0,0,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""90""","=""101""","=""1""","=""75""","=""101-1-75""",Mail - Major Party,118 (118),30-DEM,0,1,,,,,,0,0,1,0,1,0,1,1,0,0,0,1,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""91""","=""101""","=""1""","=""72""","=""101-1-72""",Mail - Major Party,118 (118),36-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,0,1,0,0,1,1,0,1,,,,,1,,,,,1,,,,,1,,1,1,1,,
"=""92""","=""101""","=""1""","=""64""","=""101-1-64""",Mail - Major Party,118 (118),30-DEM,0,1,,,,,,0,0,1,1,0,0,1,1,1,0,0,0,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""93""","=""101""","=""1""","=""12""","=""101-1-12""",Mail - Major Party,101 (101),01-DEM,0,1,,1,0,0,,,,,0,1,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""94""","=""101""","=""1""","=""83""","=""101-1-83""",Mail - Major Party,103 (103),09-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,0,1,0,0,1,1,1,0,,,,,1,,,,,,,,,1,1,,1,1,1,,
"=""95""","=""101""","=""1""","=""62""","=""101-1-62""",Mail - Major Party,126 (126),55-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,1,0,0,0,1,1,0,1,,,,,,,,,,1,,,,,1,,1,1,1,,
"=""96""","=""101""","=""1""","=""7""","=""101-1-7""",Mail - Major Party,119 (119),48-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,,,,0,,0,0,0,,
"=""97""","=""101""","=""1""","=""8""","=""101-1-8""",Mail - Major Party,129 (129),58-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,0,0,0,0,0,,
"=""98""","=""101""","=""1""","=""41""","=""101-1-41""",Mail - Major Party,126 (126),44-DEM,1,0,,,,,,0,1,0,1,0,1,0,0,0,0,0,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""99""","=""101""","=""1""","=""20""","=""101-1-20""",Mail - Major Party,101 (101),07-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,0,1,0,0,1,1,1,0,,,,,,,,,,,,,,1,1,,1,1,1,,
"=""100""","=""101""","=""2""","=""37""","=""101-2-37""",Mail - Major Party,126 (126),55-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,1,0,0,0,1,1,1,0,,,,,,,,,,1,,,,,1,,1,1,1,,
"=""101""","=""101""","=""2""","=""36""","=""101-2-36""",Mail - Major Party,106 (106),12-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,0,1,0,0,1,1,1,0,,,,,1,,,,,1,,,,,1,,1,1,1,,
"=""102""","=""101""","=""2""","=""25""","=""101-2-25""",Mail - Major Party,101 (101),07-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,,,0,0,1,0,0,1,1,0,1,,,,,,,,,,,,,,1,1,,1,1,1,,
"=""103""","=""101""","=""2""","=""19""","=""101-2-19""",Mail - Major Party,101 (101),07-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,0,1,0,0,1,1,1,0,,,,,,,,,,,,,,1,1,,1,1,1,,
"=""104""","=""101""","=""2""","=""18""","=""101-2-18""",Mail - Major Party,101 (101),07-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,1,0,0,0,1,1,1,0,,,,,,,,,,,,,,0,1,,1,1,1,,
"=""105""","=""101""","=""2""","=""89""","=""101-2-89""",Mail - Major Party,101 (101),07-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,1,0,0,0,1,1,0,1,,,,,,,,,,,,,,1,1,,1,1,1,,
"=""106""","=""101""","=""2""","=""88""","=""101-2-88""",Mail - Major Party,101 (101),01-DEM,0,1,,1,0,0,,,,,0,1,0,1,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""107""","=""101""","=""2""","=""61""","=""101-2-61""",Mail - Major Party,101 (101),07-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,1,0,0,0,1,1,1,0,,,,,,,,,,,,,,1,1,,1,1,1,,
"=""108""","=""101""","=""2""","=""60""","=""101-2-60""",Mail - Major Party,101 (101),07-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,0,1,0,0,1,1,0,1,,,,,,,,,,,,,,1,1,,1,1,1,,
"=""109""","=""101""","=""2""","=""41""","=""101-2-41""",Mail - Major Party,101 (101),01-DEM,0,1,,1,0,0,,,,,0,1,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""110""","=""101""","=""2""","=""40""","=""101-2-40""",Mail - Major Party,101 (101),07-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,1,0,0,0,1,1,0,1,,,,,,,,,,,,,,1,1,,1,1,1,,
"=""111""","=""101""","=""2""","=""29""","=""101-2-29""",Mail - Major Party,101 (101),07-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,1,0,0,0,1,1,1,0,,,,,,,,,,,,,,1,1,,1,1,1,,
"=""112""","=""101""","=""2""","=""20""","=""101-2-20""",Mail - Major Party,101 (101),07-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,0,1,0,0,1,1,1,0,,,,,,,,,,,,,,1,1,,1,1,1,,
"=""113""","=""101""","=""2""","=""3""","=""101-2-3""",Mail - Major Party,101 (101),07-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,0,1,0,0,1,1,1,0,,,,,,,,,,,,,,1,1,,1,1,1,,
"=""114""","=""101""","=""2""","=""97""","=""101-2-97""",Mail - Major Party,101 (101),07-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,1,0,0,0,1,1,1,0,,,,,,,,,,,,,,1,1,,1,1,1,,
"=""115""","=""101""","=""2""","=""96""","=""101-2-96""",Mail - Major Party,101 (101),07-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,0,1,0,0,1,1,1,0,,,,,,,,,,,,,,1,1,,1,1,1,,
"=""116""","=""101""","=""2""","=""65""","=""101-2-65""",Mail - Major Party,101 (101),07-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,0,1,0,0,1,1,1,0,,,,,,,,,,,,,,1,1,,1,1,1,,
"=""117""","=""101""","=""2""","=""64""","=""101-2-64""",Mail - Major Party,101 (101),07-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,1,0,0,0,1,1,0,1,,,,,,,,,,,,,,1,1,,1,1,1,,
"=""118""","=""101""","=""2""","=""46""","=""101-2-46""",Mail - Major Party,101 (101),07-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,0,1,0,0,1,1,0,1,,,,,,,,,,,,,,1,1,,1,1,1,,
"=""119""","=""101""","=""2""","=""21""","=""101-2-21""",Mail - Major Party,101 (101),07-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,,0,0,0,,
"=""120""","=""101""","=""2""","=""14""","=""101-2-14""",Mail - Major Party,101 (101),01-DEM,1,0,,1,0,0,,,,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""121""","=""101""","=""2""","=""95""","=""101-2-95""",Mail - Major Party,101 (101),07-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,0,1,0,0,1,1,1,0,,,,,,,,,,,,,,1,1,,1,1,1,,
"=""122""","=""101""","=""2""","=""94""","=""101-2-94""",Mail - Major Party,101 (101),07-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,0,0,,0,0,0,,
"=""123""","=""101""","=""2""","=""67""","=""101-2-67""",Mail - Major Party,126 (126),55-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,0,1,0,0,1,1,0,0,,,,,,,,,,1,,,,,1,,1,1,1,,
"=""124""","=""101""","=""2""","=""66""","=""101-2-66""",Mail - Major Party,118 (118),30-DEM,1,0,,,,,,0,1,0,1,0,1,0,1,1,0,0,0,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""125""","=""101""","=""2""","=""45""","=""101-2-45""",Mail - Major Party,101 (101),07-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,1,0,0,0,1,1,0,0,,,,,,,,,,,,,,1,1,,1,1,1,,
"=""126""","=""101""","=""2""","=""22""","=""101-2-22""",Mail - Major Party,101 (101),07-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,1,0,0,0,1,1,1,0,,,,,,,,,,,,,,1,1,,1,1,1,,
"=""127""","=""101""","=""2""","=""6""","=""101-2-6""",Mail - Major Party,101 (101),07-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,1,0,0,0,1,1,1,0,,,,,,,,,,,,,,1,1,,1,1,1,,
"=""128""","=""101""","=""2""","=""75""","=""101-2-75""",Mail - Major Party,106 (106),12-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,0,0,0,0,1,1,0,1,,,,,1,,,,,1,,,,,1,,1,1,1,,
"=""129""","=""101""","=""2""","=""74""","=""101-2-74""",Mail - Major Party,106 (106),06-DEM,0,1,,1,0,0,,,,,0,1,0,1,1,1,0,0,0,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""130""","=""101""","=""2""","=""51""","=""101-2-51""",Mail - Major Party,101 (101),01-DEM,0,1,,1,0,0,,,,,0,1,1,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""131""","=""101""","=""2""","=""23""","=""101-2-23""",Mail - Major Party,101 (101),07-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,0,1,0,0,0,1,1,1,0,,,,,,,,,,,,,,1,1,,1,1,1,,
"=""132""","=""101""","=""2""","=""4""","=""101-2-4""",Mail - Major Party,101 (101),07-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,,0,0,0,,
