county,contest,record_type,cvr_number,imprinted_id,raw_vote,valid_interpretation
Larimer,City of Fort Collins Mayor,UPLOADED,93450,106-154-44,"""Tricia Canonico(1)"",""Emily Francis(2)"",""Jeffrey Shumway(3)"",""Scotty V VanTatenhove(4)"",""Shirley Peel(5)"",""Adam Hirschhorn(6)"",""Jeffrey Shumway(7)""","""Tricia Canonico"",""Emily Francis"",""Jeffrey Shumway"",""Scotty V VanTatenhove"",""Shirley Peel"",""Adam Hirschhorn"""
Larimer,City of Fort Collins Mayor,UPLOADED,93451,106-154-76,"""Shirley Peel(1)"",""Emily Francis(2)"",""Tricia Canonico(3)"",""Adam Eggleston(4)"",""Emily Francis(5)"",""Scotty V VanTatenhove(6)"",""Jeffrey Shumway(7)""","""Shirley Peel"",""Emily Francis"",""Tricia Canonico"",""Adam Eggleston"""
Larimer,City of Fort Collins Mayor,UPLOADED,93452,106-154-8,"""Adam Hirschhorn(1)"",""Emily Francis(2)"",""Jeffrey Shumway(2)"",""Scotty V VanTatenhove(3)""","""Adam Hirschhorn"""
Larimer,City of Fort Collins Mayor,UPLOADED,93453,106-154-47,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Adam Eggleston(3)"",""Jeffrey Shumway(6)"",""Shirley Peel(7)""","""Emily Francis"",""Tricia Canonico"",""Adam Eggleston"""
Larimer,City of Fort Collins Mayor,UPLOADED,93454,106-154-25,"""Tricia Canonico(1)"",""Emily Francis(1)"",""Adam Hirschhorn(3)"",""Adam Eggleston(4)"",""Jeffrey Shumway(5)"",""Scotty V VanTatenhove(6)"",""Shirley Peel(7)""",""
Larimer,City of Fort Collins Mayor,UPLOADED,93650,103-106-31,"""Tricia Canonico(1)"",""Emily Francis(2)"",""Adam Eggleston(3)"",""Adam Hirschhorn(5)"",""Jeffrey Shumway(6)"",""Shirley Peel(7)"",""Scotty V VanTatenhove(7)""","""Tricia Canonico"",""Emily Francis"",""Adam Eggleston"""
Larimer,City of Fort Collins Mayor,UPLOADED,93653,103-106-10,"""Adam Hirschhorn(1)"",""Adam Eggleston(2)"",""Shirley Peel(3)"",""Emily Francis(4)"",""Jeffrey Shumway(5)"",""Emily Francis(6)"",""Scotty V VanTatenhove(7)""","""Adam Hirschhorn"",""Adam Eggleston"",""Shirley Peel"",""Emily Francis"",""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,93850,105-148-64,"""Shirley Peel(1)"",""Scotty V VanTatenhove(2)"",""Emily Francis(3)"",""Adam Eggleston(4)"",""Tricia Canonico(5)"",""Adam Hirschhorn(6)"",""Scotty V VanTatenhove(7)""","""Shirley Peel"",""Scotty V VanTatenhove"",""Emily Francis"",""Adam Eggleston"",""Tricia Canonico"",""Adam Hirschhorn"""
Larimer,City of Fort Collins Mayor,UPLOADED,93851,105-148-8,"""Tricia Canonico(1)"",""Shirley Peel(2)"",""Adam Eggleston(3)"",""Scotty V VanTatenhove(4)"",""Adam Eggleston(5)"",""Emily Francis(6)"",""Jeffrey Shumway(7)""","""Tricia Canonico"",""Shirley Peel"",""Adam Eggleston"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,93853,105-148-10,"""Tricia Canonico(1)"",""Adam Eggleston(2)"",""Scotty V VanTatenhove(3)"",""Adam Hirschhorn(4)"",""Shirley Peel(5)"",""Jeffrey Shumway(6)"",""Adam Eggleston(7)""","""Tricia Canonico"",""Adam Eggleston"",""Scotty V VanTatenhove"",""Adam Hirschhorn"",""Shirley Peel"",""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,93948,112-135-3,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Adam Hirschhorn(3)"",""Adam Eggleston(4)"",""Adam Hirschhorn(5)"",""Scotty V VanTatenhove(6)"",""Shirley Peel(7)""","""Emily Francis"",""Tricia Canonico"",""Adam Hirschhorn"",""Adam Eggleston"""
Larimer,City of Fort Collins Mayor,UPLOADED,93949,112-135-11,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Adam Eggleston(4)"",""Shirley Peel(5)"",""Jeffrey Shumway(6)"",""Adam Hirschhorn(7)"",""Scotty V VanTatenhove(7)""","""Emily Francis"",""Tricia Canonico"""
Larimer,City of Fort Collins Councilmember - District 3,UPLOADED,93949,112-135-11,"""Josh Fudge(1)"",""Steve Yurash(1)"",""Lance Smith(3)""",""
Larimer,City of Fort Collins Councilmember - District 3,UPLOADED,93951,112-135-26,"""Steve Yurash(1)"",""Steve Yurash(2)"",""Steve Yurash(3)""","""Steve Yurash"""
Larimer,City of Fort Collins Mayor,UPLOADED,93953,112-135-61,"""Emily Francis(1)"",""Shirley Peel(2)"",""Tricia Canonico(3)"",""Adam Eggleston(4)"",""Shirley Peel(5)"",""Scotty V VanTatenhove(6)"",""Jeffrey Shumway(7)""","""Emily Francis"",""Shirley Peel"",""Tricia Canonico"",""Adam Eggleston"""
Larimer,City of Fort Collins Mayor,UPLOADED,94540,110-115-14,"""Tricia Canonico(1)"",""Tricia Canonico(2)"",""Tricia Canonico(3)"",""Tricia Canonico(4)"",""Tricia Canonico(5)"",""Tricia Canonico(6)"",""Tricia Canonico(7)""","""Tricia Canonico"""
Larimer,City of Fort Collins Mayor,UPLOADED,94542,110-115-23,"""Scotty V VanTatenhove(1)"",""Emily Francis(2)"",""Tricia Canonico(3)"",""Shirley Peel(4)"",""Adam Eggleston(5)"",""Jeffrey Shumway(7)""","""Scotty V VanTatenhove"",""Emily Francis"",""Tricia Canonico"",""Shirley Peel"",""Adam Eggleston"""
Larimer,City of Fort Collins Mayor,UPLOADED,94543,110-115-8,"""Shirley Peel(1)"",""Adam Hirschhorn(2)"",""Emily Francis(3)"",""Tricia Canonico(4)"",""Emily Francis(5)"",""Jeffrey Shumway(6)"",""Jeffrey Shumway(7)""","""Shirley Peel"",""Adam Hirschhorn"",""Emily Francis"",""Tricia Canonico"""
Larimer,City of Fort Collins Mayor,UPLOADED,94545,110-115-43,"""Scotty V VanTatenhove(1)"",""Tricia Canonico(2)"",""Emily Francis(3)"",""Adam Hirschhorn(4)"",""Jeffrey Shumway(5)"",""Scotty V VanTatenhove(6)"",""Shirley Peel(7)""","""Scotty V VanTatenhove"",""Tricia Canonico"",""Emily Francis"",""Adam Hirschhorn"",""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,94547,110-115-27,"""Tricia Canonico(1)"",""Shirley Peel(2)"",""Emily Francis(3)"",""Scotty V VanTatenhove(4)"",""Adam Hirschhorn(5)"",""Jeffrey Shumway(6)"",""Emily Francis(7)""","""Tricia Canonico"",""Shirley Peel"",""Emily Francis"",""Scotty V VanTatenhove"",""Adam Hirschhorn"",""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,94549,110-115-78,"""Adam Eggleston(1)"",""Emily Francis(2)"",""Shirley Peel(3)"",""Jeffrey Shumway(4)"",""Scotty V VanTatenhove(5)"",""Jeffrey Shumway(6)"",""Adam Hirschhorn(7)""","""Adam Eggleston"",""Emily Francis"",""Shirley Peel"",""Jeffrey Shumway"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,94550,110-115-52,"""Jeffrey Shumway(1)"",""Scotty V VanTatenhove(2)"",""Shirley Peel(3)"",""Adam Eggleston(4)"",""Tricia Canonico(5)"",""Adam Hirschhorn(6)"",""Shirley Peel(7)""","""Jeffrey Shumway"",""Scotty V VanTatenhove"",""Shirley Peel"",""Adam Eggleston"",""Tricia Canonico"",""Adam Hirschhorn"""
Larimer,City of Fort Collins Mayor,UPLOADED,94745,111-122-52,"""Tricia Canonico(1)"",""Scotty V VanTatenhove(4)"",""Emily Francis(5)"",""Adam Eggleston(6)"",""Jeffrey Shumway(7)""","""Tricia Canonico"""
Larimer,City of Fort Collins Mayor,UPLOADED,94747,111-122-50,"""Shirley Peel(1)"",""Emily Francis(2)"",""Tricia Canonico(3)"",""Adam Eggleston(4)"",""Jeffrey Shumway(5)"",""Adam Eggleston(6)"",""Scotty V VanTatenhove(7)""","""Shirley Peel"",""Emily Francis"",""Tricia Canonico"",""Adam Eggleston"",""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,94748,111-122-59,"""Emily Francis(1)"",""Adam Hirschhorn(2)"",""Tricia Canonico(3)"",""Jeffrey Shumway(4)"",""Adam Hirschhorn(5)"",""Scotty V VanTatenhove(6)"",""Adam Eggleston(7)""","""Emily Francis"",""Adam Hirschhorn"",""Tricia Canonico"",""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,94749,111-122-87,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Adam Eggleston(3)"",""Shirley Peel(4)"",""Scotty V VanTatenhove(6)"",""Adam Hirschhorn(7)""","""Emily Francis"",""Tricia Canonico"",""Adam Eggleston"",""Shirley Peel"""
Larimer,City of Fort Collins Mayor,UPLOADED,94843,109-120-53,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Shirley Peel(3)"",""Adam Hirschhorn(4)"",""Scotty V VanTatenhove(5)"",""Jeffrey Shumway(6)"",""Adam Hirschhorn(7)""","""Emily Francis"",""Tricia Canonico"",""Shirley Peel"",""Adam Hirschhorn"",""Scotty V VanTatenhove"",""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,94845,109-120-47,"""Shirley Peel(1)"",""Shirley Peel(2)"",""Shirley Peel(3)"",""Adam Eggleston(6)"",""Tricia Canonico(7)"",""Emily Francis(7)"",""Adam Hirschhorn(7)"",""Jeffrey Shumway(7)"",""Scotty V VanTatenhove(7)""","""Shirley Peel"""
Larimer,City of Fort Collins Mayor,UPLOADED,94846,109-120-91,"""Emily Francis(1)"",""Adam Eggleston(2)"",""Tricia Canonico(7)"",""Adam Hirschhorn(7)"",""Shirley Peel(7)"",""Jeffrey Shumway(7)"",""Scotty V VanTatenhove(7)""","""Emily Francis"",""Adam Eggleston"""
Larimer,City of Fort Collins Mayor,UPLOADED,95150,112-137-19,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Shirley Peel(3)"",""Scotty V VanTatenhove(4)"",""Adam Eggleston(5)"",""Scotty V VanTatenhove(6)"",""Jeffrey Shumway(7)""","""Emily Francis"",""Tricia Canonico"",""Shirley Peel"",""Scotty V VanTatenhove"",""Adam Eggleston"""
Larimer,City of Fort Collins Mayor,UPLOADED,95441,110-117-24,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Shirley Peel(3)"",""Adam Hirschhorn(4)"",""Adam Eggleston(5)"",""Emily Francis(5)"",""Scotty V VanTatenhove(6)"",""Jeffrey Shumway(7)""","""Emily Francis"",""Tricia Canonico"",""Shirley Peel"",""Adam Hirschhorn"",""Adam Eggleston"",""Scotty V VanTatenhove"",""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,95442,110-117-49,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Adam Hirschhorn(3)"",""Shirley Peel(4)"",""Jeffrey Shumway(6)"",""Scotty V VanTatenhove(6)"",""Adam Eggleston(7)""","""Emily Francis"",""Tricia Canonico"",""Adam Hirschhorn"",""Shirley Peel"""
Larimer,City of Fort Collins Mayor,UPLOADED,95444,110-117-23,"""Tricia Canonico(1)"",""Emily Francis(2)"",""Adam Eggleston(3)"",""Adam Hirschhorn(4)"",""Jeffrey Shumway(5)"",""Scotty V VanTatenhove(6)"",""Adam Hirschhorn(7)""","""Tricia Canonico"",""Emily Francis"",""Adam Eggleston"",""Adam Hirschhorn"",""Jeffrey Shumway"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,95445,110-117-22,"""Tricia Canonico(1)"",""Emily Francis(2)"",""Adam Hirschhorn(3)"",""Scotty V VanTatenhove(4)"",""Shirley Peel(5)"",""Jeffrey Shumway(6)"",""Jeffrey Shumway(7)""","""Tricia Canonico"",""Emily Francis"",""Adam Hirschhorn"",""Scotty V VanTatenhove"",""Shirley Peel"",""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,95446,110-117-13,"""Jeffrey Shumway(1)"",""Shirley Peel(2)"",""Adam Hirschhorn(3)"",""Adam Eggleston(4)"",""Tricia Canonico(7)"",""Emily Francis(7)"",""Scotty V VanTatenhove(7)""","""Jeffrey Shumway"",""Shirley Peel"",""Adam Hirschhorn"",""Adam Eggleston"""
Larimer,City of Fort Collins Mayor,UPLOADED,95447,110-117-1,"""Emily Francis(1)"",""Shirley Peel(2)"",""Tricia Canonico(7)"",""Adam Eggleston(7)"",""Adam Hirschhorn(7)"",""Jeffrey Shumway(7)"",""Scotty V VanTatenhove(7)""","""Emily Francis"",""Shirley Peel"""
Larimer,City of Fort Collins Mayor,UPLOADED,95448,110-117-77,"""Tricia Canonico(1)"",""Emily Francis(2)"",""Scotty V VanTatenhove(3)"",""Shirley Peel(4)"",""Scotty V VanTatenhove(5)"",""Adam Eggleston(6)"",""Adam Hirschhorn(7)""","""Tricia Canonico"",""Emily Francis"",""Scotty V VanTatenhove"",""Shirley Peel"""
Larimer,City of Fort Collins Mayor,UPLOADED,96143,103-108-18,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Shirley Peel(3)"",""Adam Hirschhorn(4)"",""Scotty V VanTatenhove(5)"",""Adam Hirschhorn(6)"",""Jeffrey Shumway(7)""","""Emily Francis"",""Tricia Canonico"",""Shirley Peel"",""Adam Hirschhorn"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,96145,103-108-37,"""Tricia Canonico(1)"",""Shirley Peel(3)""","""Tricia Canonico"""
Larimer,City of Fort Collins Mayor,UPLOADED,96146,103-108-4,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Scotty V VanTatenhove(3)"",""Shirley Peel(4)"",""Shirley Peel(5)"",""Adam Hirschhorn(6)"",""Adam Eggleston(7)""","""Emily Francis"",""Tricia Canonico"",""Scotty V VanTatenhove"",""Shirley Peel"""
Larimer,City of Fort Collins Mayor,UPLOADED,96433,104-125-15,"""Jeffrey Shumway(1)"",""Shirley Peel(2)"",""Adam Eggleston(3)"",""Jeffrey Shumway(4)""","""Jeffrey Shumway"",""Shirley Peel"",""Adam Eggleston"""
Larimer,City of Fort Collins Mayor,UPLOADED,96435,104-125-18,"""Shirley Peel(1)"",""Emily Francis(2)"",""Tricia Canonico(3)"",""Adam Hirschhorn(4)"",""Adam Eggleston(5)"",""Adam Eggleston(6)"",""Jeffrey Shumway(7)""","""Shirley Peel"",""Emily Francis"",""Tricia Canonico"",""Adam Hirschhorn"",""Adam Eggleston"""
Larimer,City of Fort Collins Mayor,UPLOADED,96436,104-125-34,"""Scotty V VanTatenhove(1)"",""Emily Francis(2)"",""Adam Eggleston(4)"",""Tricia Canonico(5)"",""Adam Hirschhorn(6)"",""Jeffrey Shumway(7)"",""Scotty V VanTatenhove(7)""","""Scotty V VanTatenhove"",""Emily Francis"""
Larimer,City of Fort Collins Mayor,UPLOADED,96438,104-125-40,"""Scotty V VanTatenhove(1)"",""Tricia Canonico(2)"",""Adam Eggleston(3)"",""Adam Hirschhorn(4)"",""Tricia Canonico(5)"",""Emily Francis(6)"",""Shirley Peel(7)""","""Scotty V VanTatenhove"",""Tricia Canonico"",""Adam Eggleston"",""Adam Hirschhorn"""
Larimer,City of Fort Collins Mayor,UPLOADED,96439,104-125-4,"""Jeffrey Shumway(1)"",""Shirley Peel(2)"",""Tricia Canonico(3)"",""Tricia Canonico(4)""","""Jeffrey Shumway"",""Shirley Peel"",""Tricia Canonico"""
Larimer,City of Fort Collins Mayor,UPLOADED,96440,104-125-83,"""Emily Francis(1)"",""Emily Francis(2)"",""Shirley Peel(2)"",""Tricia Canonico(3)""","""Emily Francis"",""Shirley Peel"",""Tricia Canonico"""
Larimer,City of Fort Collins Mayor,UPLOADED,96441,104-125-87,"""Jeffrey Shumway(1)"",""Shirley Peel(2)"",""Tricia Canonico(3)"",""Tricia Canonico(4)""","""Jeffrey Shumway"",""Shirley Peel"",""Tricia Canonico"""
Larimer,City of Fort Collins Mayor,UPLOADED,96541,105-152-83,"""Scotty V VanTatenhove(1)"",""Adam Hirschhorn(2)"",""Emily Francis(3)"",""Adam Eggleston(4)"",""Jeffrey Shumway(5)"",""Shirley Peel(6)"",""Scotty V VanTatenhove(7)""","""Scotty V VanTatenhove"",""Adam Hirschhorn"",""Emily Francis"",""Adam Eggleston"",""Jeffrey Shumway"",""Shirley Peel"""
Larimer,City of Fort Collins Mayor,UPLOADED,96544,105-152-88,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Jeffrey Shumway(3)"",""Adam Eggleston(4)"",""Shirley Peel(5)"",""Scotty V VanTatenhove(6)"",""Adam Eggleston(7)""","""Emily Francis"",""Tricia Canonico"",""Jeffrey Shumway"",""Adam Eggleston"",""Shirley Peel"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,96640,106-158-24,"""Tricia Canonico(1)"",""Emily Francis(2)"",""Scotty V VanTatenhove(3)"",""Emily Francis(4)"",""Adam Hirschhorn(5)"",""Shirley Peel(6)"",""Jeffrey Shumway(7)""","""Tricia Canonico"",""Emily Francis"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,96641,106-158-60,"""Shirley Peel(1)"",""Jeffrey Shumway(2)"",""Adam Hirschhorn(3)"",""Scotty V VanTatenhove(4)"",""Adam Hirschhorn(5)"",""Tricia Canonico(6)"",""Emily Francis(7)""","""Shirley Peel"",""Jeffrey Shumway"",""Adam Hirschhorn"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,97038,106-160-55,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Jeffrey Shumway(6)"",""Shirley Peel(7)""","""Emily Francis"",""Tricia Canonico"""
Larimer,City of Fort Collins Mayor,UPLOADED,97042,106-160-15,"""Shirley Peel(1)"",""Emily Francis(2)"",""Adam Eggleston(3)"",""Tricia Canonico(4)"",""Jeffrey Shumway(5)"",""Scotty V VanTatenhove(6)"",""Emily Francis(7)""","""Shirley Peel"",""Emily Francis"",""Adam Eggleston"",""Tricia Canonico"",""Jeffrey Shumway"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,97043,106-160-83,"""Jeffrey Shumway(1)"",""Jeffrey Shumway(2)"",""Jeffrey Shumway(3)"",""Jeffrey Shumway(4)"",""Jeffrey Shumway(5)"",""Jeffrey Shumway(6)"",""Jeffrey Shumway(7)""","""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,97044,106-160-21,"""Tricia Canonico(1)"",""Emily Francis(2)"",""Adam Hirschhorn(3)"",""Shirley Peel(3)"",""Emily Francis(4)"",""Jeffrey Shumway(5)"",""Scotty V VanTatenhove(6)"",""Adam Hirschhorn(7)""","""Tricia Canonico"",""Emily Francis"""
Larimer,City of Fort Collins Mayor,UPLOADED,97293,106-162-28,"""Tricia Canonico(1)"",""Emily Francis(2)"",""Shirley Peel(2)"",""Scotty V VanTatenhove(4)"",""Adam Eggleston(5)"",""Adam Hirschhorn(6)"",""Jeffrey Shumway(7)""","""Tricia Canonico"""
Larimer,City of Fort Collins Mayor,UPLOADED,97297,106-162-3,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Adam Eggleston(3)"",""Shirley Peel(4)"",""Jeffrey Shumway(7)"",""Scotty V VanTatenhove(7)""","""Emily Francis"",""Tricia Canonico"",""Adam Eggleston"",""Shirley Peel"""
Larimer,City of Fort Collins Mayor,UPLOADED,97298,106-162-35,"""Emily Francis(1)"",""Shirley Peel(2)"",""Scotty V VanTatenhove(3)"",""Adam Hirschhorn(4)"",""Adam Eggleston(5)"",""Scotty V VanTatenhove(6)"",""Tricia Canonico(7)""","""Emily Francis"",""Shirley Peel"",""Scotty V VanTatenhove"",""Adam Hirschhorn"",""Adam Eggleston"""
Larimer,City of Fort Collins Mayor,UPLOADED,97388,110-119-38,"""Tricia Canonico(1)"",""Adam Eggleston(1)"",""Emily Francis(1)""",""
Larimer,City of Fort Collins Mayor,UPLOADED,97389,110-119-31,"""Jeffrey Shumway(1)"",""Scotty V VanTatenhove(7)""","""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,97392,110-119-5,"""Adam Eggleston(1)"",""Tricia Canonico(2)"",""Emily Francis(3)"",""Adam Hirschhorn(4)"",""Jeffrey Shumway(5)"",""Adam Hirschhorn(6)"",""Shirley Peel(7)""","""Adam Eggleston"",""Tricia Canonico"",""Emily Francis"",""Adam Hirschhorn"",""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,97394,110-119-16,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Adam Hirschhorn(3)"",""Adam Eggleston(4)"",""Shirley Peel(5)"",""Adam Eggleston(6)""","""Emily Francis"",""Tricia Canonico"",""Adam Hirschhorn"",""Adam Eggleston"",""Shirley Peel"""
Larimer,City of Fort Collins Mayor,UPLOADED,97395,110-119-61,"""Tricia Canonico(1)"",""Adam Eggleston(1)"",""Emily Francis(1)""",""
Larimer,City of Fort Collins Mayor,UPLOADED,97396,110-119-98,"""Scotty V VanTatenhove(1)"",""Jeffrey Shumway(2)"",""Adam Hirschhorn(3)"",""Adam Eggleston(4)"",""Tricia Canonico(5)"",""Emily Francis(6)"",""Adam Hirschhorn(7)""","""Scotty V VanTatenhove"",""Jeffrey Shumway"",""Adam Hirschhorn"",""Adam Eggleston"",""Tricia Canonico"",""Emily Francis"""
Larimer,City of Fort Collins Mayor,UPLOADED,97397,110-119-4,"""Tricia Canonico(1)"",""Shirley Peel(2)"",""Adam Eggleston(3)"",""Emily Francis(4)"",""Jeffrey Shumway(7)""","""Tricia Canonico"",""Shirley Peel"",""Adam Eggleston"",""Emily Francis"""
Larimer,City of Fort Collins Mayor,UPLOADED,97398,110-119-28,"""Shirley Peel(1)"",""Adam Eggleston(2)"",""Scotty V VanTatenhove(3)"",""Jeffrey Shumway(6)"",""Adam Hirschhorn(7)""","""Shirley Peel"",""Adam Eggleston"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,97493,104-127-3,"""Tricia Canonico(1)"",""Adam Eggleston(2)"",""Adam Hirschhorn(3)"",""Scotty V VanTatenhove(4)"",""Tricia Canonico(5)"",""Shirley Peel(6)"",""Jeffrey Shumway(7)""","""Tricia Canonico"",""Adam Eggleston"",""Adam Hirschhorn"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,97494,104-127-92,"""Tricia Canonico(1)"",""Emily Francis(2)"",""Shirley Peel(4)"",""Adam Hirschhorn(5)"",""Jeffrey Shumway(6)"",""Scotty V VanTatenhove(7)""","""Tricia Canonico"",""Emily Francis"""
Larimer,City of Fort Collins Mayor,UPLOADED,97495,104-127-86,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Adam Eggleston(3)"",""Adam Hirschhorn(4)"",""Scotty V VanTatenhove(5)"",""Adam Hirschhorn(6)"",""Jeffrey Shumway(7)""","""Emily Francis"",""Tricia Canonico"",""Adam Eggleston"",""Adam Hirschhorn"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,97496,104-127-61,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Shirley Peel(3)"",""Adam Hirschhorn(4)"",""Jeffrey Shumway(5)"",""Scotty V VanTatenhove(6)"",""Adam Hirschhorn(7)""","""Emily Francis"",""Tricia Canonico"",""Shirley Peel"",""Adam Hirschhorn"",""Jeffrey Shumway"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Councilmember - District 1,UPLOADED,97497,104-127-30,"""Daisy Montgomery(1)"",""Chris Conway(2)"",""Daisy Montgomery(3)""","""Daisy Montgomery"",""Chris Conway"""
Larimer,City of Fort Collins Mayor,UPLOADED,97498,104-127-43,"""Emily Francis(1)"",""Adam Hirschhorn(2)"",""Scotty V VanTatenhove(3)"",""Tricia Canonico(4)"",""Adam Eggleston(7)"",""Jeffrey Shumway(7)""","""Emily Francis"",""Adam Hirschhorn"",""Scotty V VanTatenhove"",""Tricia Canonico"""
Larimer,City of Fort Collins Mayor,UPLOADED,97591,109-124-82,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Shirley Peel(3)"",""Scotty V VanTatenhove(4)"",""Adam Eggleston(5)"",""Scotty V VanTatenhove(6)""","""Emily Francis"",""Tricia Canonico"",""Shirley Peel"",""Scotty V VanTatenhove"",""Adam Eggleston"""
Larimer,City of Fort Collins Mayor,UPLOADED,97592,109-124-2,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Jeffrey Shumway(7)""","""Emily Francis"",""Tricia Canonico"""
Larimer,City of Fort Collins Mayor,UPLOADED,97596,109-124-9,"""Adam Hirschhorn(1)"",""Adam Eggleston(2)"",""Jeffrey Shumway(4)""","""Adam Hirschhorn"",""Adam Eggleston"""
Larimer,City of Fort Collins Mayor,UPLOADED,97597,109-124-24,"""Shirley Peel(1)"",""Jeffrey Shumway(2)"",""Adam Eggleston(3)"",""Tricia Canonico(4)"",""Scotty V VanTatenhove(5)"",""Adam Eggleston(6)"",""Emily Francis(7)""","""Shirley Peel"",""Jeffrey Shumway"",""Adam Eggleston"",""Tricia Canonico"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,97598,109-124-63,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Adam Eggleston(3)"",""Scotty V VanTatenhove(4)"",""Shirley Peel(5)"",""Emily Francis(6)"",""Jeffrey Shumway(7)""","""Emily Francis"",""Tricia Canonico"",""Adam Eggleston"",""Scotty V VanTatenhove"",""Shirley Peel"""
Larimer,City of Fort Collins Mayor,UPLOADED,98447,111-126-50,"""Shirley Peel(1)"",""Shirley Peel(2)"",""Shirley Peel(3)"",""Shirley Peel(4)"",""Shirley Peel(5)"",""Shirley Peel(6)"",""Shirley Peel(7)""","""Shirley Peel"""
Larimer,City of Fort Collins Mayor,UPLOADED,98448,111-126-62,"""Tricia Canonico(1)"",""Shirley Peel(2)"",""Emily Francis(3)"",""Adam Hirschhorn(4)"",""Scotty V VanTatenhove(5)"",""Adam Hirschhorn(6)"",""Jeffrey Shumway(7)""","""Tricia Canonico"",""Shirley Peel"",""Emily Francis"",""Adam Hirschhorn"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,98449,111-126-75,"""Tricia Canonico(1)"",""Tricia Canonico(2)"",""Tricia Canonico(3)"",""Tricia Canonico(4)"",""Tricia Canonico(5)"",""Tricia Canonico(6)"",""Tricia Canonico(7)""","""Tricia Canonico"""
Larimer,City of Fort Collins Councilmember - District 1,UPLOADED,105046,109-132-57,"""Chris Conway(3)"",""Susan Gutowsky(3)"",""Daisy Montgomery(3)""",""
Larimer,City of Fort Collins Mayor,UPLOADED,98450,111-126-32,"""Jeffrey Shumway(1)"",""Shirley Peel(5)"",""Tricia Canonico(6)"",""Adam Eggleston(6)"",""Emily Francis(6)"",""Jeffrey Shumway(6)"",""Adam Hirschhorn(7)"",""Scotty V VanTatenhove(7)""","""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,98543,103-110-48,"""Scotty V VanTatenhove(1)"",""Emily Francis(2)"",""Shirley Peel(3)"",""Tricia Canonico(4)"",""Shirley Peel(6)"",""Jeffrey Shumway(7)""","""Scotty V VanTatenhove"",""Emily Francis"",""Shirley Peel"",""Tricia Canonico"""
Larimer,City of Fort Collins Mayor,UPLOADED,98544,103-110-90,"""Tricia Canonico(1)"",""Emily Francis(1)"",""Adam Hirschhorn(2)"",""Adam Eggleston(7)"",""Shirley Peel(7)"",""Jeffrey Shumway(7)"",""Scotty V VanTatenhove(7)""",""
